col0,ID,RA,dec,Av,DM0,Fe_H,logt,CampaignLength_u,CampaignLength_g,CampaignLength_r,CampaignLength_i,CampaignLength_z,CampaignLength_y,Coaddm5_u,Coaddm5_g,Coaddm5_r,Coaddm5_i,Coaddm5_z,Coaddm5_y,CrowdingM5_u,CrowdingM5_g,CrowdingM5_r,CrowdingM5_i,CrowdingM5_z,CrowdingM5_y,InterNightGaps_u,InterNightGaps_g,InterNightGaps_r,InterNightGaps_i,InterNightGaps_z,InterNightGaps_y,IntraNightGaps_u,IntraNightGaps_g,IntraNightGaps_r,IntraNightGaps_i,IntraNightGaps_z,IntraNightGaps_y,Uniformity_u,Uniformity_g,Uniformity_r,Uniformity_i,Uniformity_z,Uniformity_y,Parallax_u,Parallax_g,Parallax_r,Parallax_i,Parallax_z,Parallax_y,ProperMotion_u,ProperMotion_g,ProperMotion_r,ProperMotion_i,ProperMotion_z,ProperMotion_y,NinGaia,Mtot,Nexpected_u,Nexpected_g,Nexpected_r,Nexpected_i,Nexpected_z,Nexpected_y
1355,FSR_1491,149.9775,-46.985,2.4521,12.0,99.999,9.005,9.0,10.0,10.0,10.0,10.0,9.0,25.53676153422241,26.811782327534658,26.443485393903355,25.833410182945855,25.06829193067056,23.929765647088338,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,50.97185936920869,26.97782560356427,24.857861412754573,19.89936439064695,25.865789800653147,52.84874860621858,0.010381968197179958,0.021987937507219613,0.0220682336948812,0.022117583896033466,0.02232471451861784,0.5520373603503685,0.22226595457564421,0.13723438902854604,0.13494326843838975,0.1366133258479085,0.12201186027827644,0.25299073159648394,2.802390464420582,1.7429656881881574,1.6691191202044258,1.7755616528766685,2.439177068059423,5.3526375006852565,0.7282488987217414,0.4987385698450689,0.4617275872967742,0.5397432936287124,0.7080234140078785,1.4415867413237582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,FSR_1524,150.0,-57.55499999999999,2.6474,12.3,99.999,8.75,9.0,10.0,10.0,10.0,10.0,9.0,25.31156030933836,26.697562039728417,26.281169006134707,25.682255023798326,25.091663226064203,23.849974857418804,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,51.81561190998036,22.46688039122091,18.86668614881637,20.972926557835308,23.81575013809197,271.17813787686464,0.01022772555006668,0.0792768087121658,0.03313198423711583,0.02193015004741028,0.022053259948734194,0.5570000057341531,0.1939368198355489,0.10949707456313863,0.1583417903750786,0.17286662770986802,0.16123003225765553,0.29523443706057023,2.967608569370097,1.6184832324812726,1.5995511335237043,1.7832752163779673,2.1675210623721246,5.209528839966691,0.8054617079473799,0.4882687447448734,0.4490832249116613,0.5490469296726708,0.6073199092779076,1.6565785982880759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,NGC_3105,150.18000000000004,-54.78,4.1943,15.5,99.999,7.4,9.0,10.0,10.0,10.0,10.0,7.0,25.372530175869485,26.649177071324416,26.26364008922223,25.762992466315335,25.202493734568165,23.90167597989648,23.39999999999997,25.199999999999964,25.399999999999963,25.79999999999996,26.19999999999996,25.399999999999963,31.891404123802204,22.082761879377358,18.950468178063602,17.40870746714063,23.8129684251835,52.79274986885139,2.1596522382460535,0.016608534730039537,0.2557107803877443,0.022127829026430845,0.03867377957794815,0.5028156177140772,0.12120557101407275,0.1122473490441526,0.13552651553155198,0.177196880190706,0.12621837627105145,0.35241771941864003,2.978149007873378,1.7415645401058928,1.7438685586337013,1.7426179789394731,2.0208591256738506,5.153542472101492,0.8644565966491718,0.5275987411281725,0.512064905685909,0.5298397461427821,0.5993332458853372,1.8345733225207073,56,13746.46703523563,538.5561987483841,1845.8371033837418,2547.6327356402194,3692.7546790764522,5381.975534234348,3494.516877961319
1358,vdBergh-Hagen_84,150.3375,-58.215,1.55,10.7,99.999,7.7,9.0,10.0,10.0,10.0,10.0,9.0,25.39472806041756,26.71055624470753,26.320680252611872,25.698088636387464,25.140172488140514,23.98559369346511,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,69.36552932839913,25.795108556172636,21.523627039514395,19.872430557334155,22.91641625014745,271.17813787686464,0.010273990337736905,0.02175819390686229,0.016382373083615676,0.02805111656198278,0.04405638249590993,0.24793870275607333,0.2157855310046784,0.1486121172310597,0.19486753095603918,0.143811020519779,0.09756632445935683,0.3110840726076027,2.746942739402013,1.582593812666319,1.549996928443486,1.7378869768509704,2.070140530809894,4.627613303552904,0.8585692753891287,0.45193970285004925,0.4262909078104408,0.5550176074502728,0.6152223511569749,1.3840391626783597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,DBSB_40,150.33,-57.705,3.2271,10.999,99.999,7.985,9.0,10.0,10.0,10.0,10.0,9.0,25.249619776350638,26.706812552558272,26.29233640218452,25.70272979764883,25.114250782106417,23.858410811541116,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,57.840427379145694,24.039413353377313,18.946519131692185,19.941290207090788,21.865316467592493,287.72912375656597,0.02010405989130959,0.034556149563286453,0.021712570160161704,0.02234025063808076,0.027805785153759643,0.5228778941673227,0.16623623374338123,0.11944561658715235,0.15180001220082942,0.14713763971672908,0.10340264920497269,0.29051689000277564,3.1229796353532038,1.6155987756009325,1.5967574554627841,1.756803097346593,2.150021127528671,5.199455664969776,0.8176784851579859,0.47288791354626264,0.4409746278271954,0.5396224549405576,0.6167868094546624,1.6630956693806926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,Ruprecht_85,150.42000000000002,-55.015,0.5177,10.6,99.999,8.7,8.0,9.0,10.0,10.0,10.0,7.0,25.304805296081593,26.592100575420012,26.270928246758622,25.786529457085095,25.218207721375396,23.897728902639507,23.19999999999997,24.599999999999966,25.399999999999963,25.79999999999996,26.19999999999996,25.399999999999963,54.82508722336206,21.991089649010974,19.02953458779666,18.83430099189718,22.883882435096893,46.920124198815756,0.23785666865296662,0.022054257045965642,0.022311262699076906,0.016455600794870406,0.011183867929503322,0.2427939805202186,0.2549921222946468,0.14838680482646555,0.14507999949212777,0.1190968111110083,0.08948733767694461,0.34780233480325545,3.115595301845307,1.721465575754888,1.7420664771314276,1.7363176970163425,2.030232733648568,5.072801545998962,0.9100758184808024,0.490564604658927,0.49470296162766,0.5237579961576548,0.6162840335176736,1.683309547410232,74,468.82032434543106,66.46934558569522,93.18272766689789,132.37610678217592,210.1768396073002,280.60302873047084,325.3613050957292
1361,Ruprecht_86,150.435,-59.455000000000005,3.0969,14.6,99.999,8.8,9.0,10.0,10.0,10.0,10.0,7.0,25.377660373500618,26.64978601329937,26.28177533263205,25.61802264121782,25.084017262702677,23.83722482623634,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,57.87266524919323,25.796009618032258,23.51729443532531,23.38268052785861,26.935481555890874,87.89303440616641,0.030034562980290502,0.07557288944371976,0.04873161809518933,0.07230298983631656,0.110235926869791,0.5447322517284192,0.2257596939798365,0.1613105603875773,0.21037084134529557,0.10319077234387125,0.11062058098641023,0.495239092096689,2.7993341682585475,1.6697610604026978,1.6357660230444786,1.8223550086984635,2.167674708819772,5.258797138143747,0.7546969451681312,0.48171540543349534,0.45119643845565677,0.569358647679095,0.6360275305345947,1.9596802651584995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,vdBergh-Hagen_85,150.465,-49.585,2.5823,12.5,99.999,8.8,9.0,10.0,10.0,10.0,10.0,8.0,25.440857724605337,26.783790045318135,26.379539170590593,25.81289127840471,25.077016620869767,23.90171548016375,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,319.2132696122062,24.044021110545145,26.928964776321664,18.95448282756115,24.936305930306844,193.50717856485426,0.03111619467381388,0.033179132879013196,0.022014272399246693,0.023668053414439783,0.04095765759120695,0.15393498830962926,0.23063741549162994,0.13178268970537088,0.15808166456613956,0.14356972214525826,0.10076777145997616,0.22335282566679512,3.0642052224856697,1.7766795113331904,1.6843735118387344,1.7640987407533815,2.306674173983043,5.29118500792575,0.8393119610146182,0.5350626240288664,0.4774122534117925,0.5252584757096344,0.6936809156473448,1.5399241102406014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,NGC_3114,150.48,-60.11,0.2449,9.9,0.02,8.3,9.0,10.0,10.0,10.0,10.0,9.0,25.337795510235157,26.708295211006238,26.32866982830241,25.74223144347675,25.093868413463873,23.880137472367004,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,59.732901794333884,21.994431589031592,23.383619247837487,21.946716503873176,23.88172133273474,179.53185942834534,0.025698352314066142,0.03324866067850962,0.03280749841360375,0.02223244949709624,0.034120350144803524,0.4819144098437391,0.25970114873036354,0.10877049129453396,0.21534821227635279,0.13478723888860572,0.1099766703028824,0.35634747148200413,2.8859810108843247,1.5150998389955088,1.563547437196525,1.669717299479153,2.125806051242471,5.121048715650075,0.8971536988194124,0.46320849186905994,0.4408078843999885,0.51761726333245,0.6290393592784962,1.748109989817133,1081,4843.471197969202,609.4539808404646,930.1886435699852,1407.2221218579718,2273.0894679189264,3067.0797014020177,3570.9944448387328
1364,Loden_28,150.8025,-58.125,1.8073,13.183,99.999,7.405,9.0,10.0,10.0,10.0,10.0,10.0,25.320221419595974,26.622524243180344,26.334405404901133,25.66505237663761,25.065799693988655,23.871445467574638,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,54.82801964456303,25.92864893395017,19.539048258040566,21.029186652718636,24.907733907850343,304.2801096362673,0.01022772555006668,0.02175819390686229,0.021632648014929146,0.022847231186460704,0.038701242534443736,0.4808918896014802,0.1840933766005241,0.1462504438167547,0.1820260009013944,0.19437861597901535,0.12768747960583038,0.23282458231046793,2.957026353071555,1.6649547492989323,1.5513431818274215,1.8384245543401858,2.224445268331852,5.236769990967764,0.871266675986872,0.478078500870927,0.42716317425465716,0.5634980403280844,0.6468553300563242,1.6515042759224223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,ESO_092-05,150.8025,-64.795,0.3224,13.6,99.999,9.3,8.0,10.0,10.0,10.0,10.0,9.0,25.16999077802606,26.618538913881963,26.252386867770724,25.592934286254263,25.04585625278351,23.788997151327074,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,29.941603823492187,23.963909953185066,24.84076320688473,22.947926336441014,28.918066663965874,60.391249286654784,,0.05454290175111964,0.08701557124732062,0.028017749515129253,0.028034638526150957,0.5564259263046551,0.28296013049267615,0.11156781062752563,0.11267457232387258,0.13126577229272085,0.10218262425628681,0.21563279042361116,3.1784704204332828,1.598031645400802,1.5524648749003331,1.774052911933993,2.1843521317825654,5.6027563170895895,0.944703260539159,0.5211858177889876,0.4789074622932068,0.5318691127381525,0.6422944427712037,1.5860135691953707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,ESO_435-33,150.975,-32.05,0.8401000000000001,10.45,99.999,9.05,10.0,10.0,10.0,10.0,10.0,10.0,25.853705842479897,26.906246712261304,27.009124413999388,26.48372479851904,25.62408166644696,24.851001595213702,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.3105033977954,20.988764314810396,5.985132864185289,8.899422778442386,8.115704810661555,9.762205160113808,0.03121347102569416,0.021597287472104654,0.06484637333778664,0.1097620157233905,0.10424950945889577,0.46606858892482705,0.10473986009954238,0.0954552622560848,0.07520738442817995,0.09783792496100273,0.09677608172642665,0.09828382551898059,2.2676146646418,1.6202682436629845,1.0032907515568878,1.0656057671709833,1.5183425147954892,2.4174237648870793,0.5582489047509299,0.4093403278381563,0.27383085521463535,0.2931203574967661,0.42208803822896623,0.6548799279647536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,DBSB_43,150.975,-59.295,2.5172000000000003,11.7,99.999,6.0,9.0,10.0,10.0,10.0,10.0,8.0,25.330733329949183,26.62915272448345,26.194621162894983,25.621838931020516,25.054939639394426,23.88228173904038,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,57.840427379145694,25.78210006088193,26.010590850317385,21.95639606151235,25.981533148733433,179.53185942834534,0.030557050311472267,0.16521410451969132,0.03852956273476593,0.11012006679084152,0.17235751583939418,0.4942314469080884,0.26742636064650316,0.17110647875492424,0.22239336632232973,0.1439532223181424,0.1628181444832114,0.3678270296531628,2.891744292747239,1.6885734898861915,1.7516700004605894,1.8297237332816143,2.199305378495573,5.0237909837822325,0.7846463383126662,0.4950795476840157,0.4779247349259725,0.5658039322466109,0.631147507017349,1.759915178679699,24,361.9784502313454,77.86084068786192,180.0723337012367,271.5077282512243,530.4120908222937,529.1654370396968,528.1880952240723
1368,vdBergh-Hagen_87,151.14000000000001,-55.41,2.2599,11.349,99.999,7.3,9.0,10.0,10.0,10.0,10.0,8.0,25.493853262980856,26.755542991054643,26.359928126834085,25.78449122889504,25.111889084819428,23.98010842294753,26.19999999999996,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,31.891404123802204,20.916833828734525,21.991267666700878,22.965119567597867,23.885860263268114,38.01794820310897,0.010255319823045284,0.010787102248286828,0.01094244432169944,0.021886775095481426,0.05599852837622166,0.10121486725984141,0.09657071270323163,0.07516410062207893,0.16250452851582747,0.16405763187244496,0.11762333342907197,0.3219603137810524,2.643650325531168,1.6255758510155895,1.5727199234651206,1.7280314657529225,2.2019321985558835,4.828760554824412,0.7770162895771722,0.518263998702987,0.4483346756139886,0.5377035322824643,0.6561792621582957,1.4529595742839583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,Schuster_1,151.15050000000002,-55.857,3.3573,11.699,99.999,6.8,9.0,10.0,10.0,10.0,10.0,9.0,25.295050484352345,26.708518657650842,26.348059173341085,25.725962193648805,25.12632726642856,23.933816748158424,25.99999999999996,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,42.35800787857079,20.385117155288754,18.870484633262095,21.840013401088072,22.30785349602229,55.82277092998265,1.2189217868435662,0.03874688487849198,0.022008671279763803,0.04977260559098795,0.12764043497736566,0.5538017019862309,0.15896808544543192,0.07901912422508432,0.12809938724244596,0.11924385466439148,0.1039352220938693,0.30472135309820253,3.1335289044062464,1.6990780534084164,1.626646285916863,1.7989243597607878,2.182209529470112,5.021928719002809,0.8976324026037739,0.5557296941675024,0.47854700259130956,0.5638076920903093,0.638021990402508,1.6226059740864256,6,86.66104024677367,11.412565712178118,38.41943897260218,57.715819499150015,97.57071194239975,126.04683647916762,125.87602756884124
1370,Trumpler_11,151.22549999999998,-61.599999999999994,0.5177,13.0,99.999,8.155,9.0,10.0,10.0,10.0,10.0,10.0,25.345424377224468,26.595824795074456,26.26258081390414,25.557333074077455,24.97583623510223,23.819250605003717,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,57.841286613213015,25.79600511804165,25.735610810588696,22.947032336931443,27.414574844548042,333.1785300655756,0.05014831287553534,0.03235073009273037,0.032373764872318134,0.01671003206865862,0.05025719161494635,0.5558690594625659,0.2689973085296101,0.1409594675876922,0.1907910428728294,0.12761292213393252,0.14508424640570705,0.31358394615232393,2.8346265163670754,1.6606349193058243,1.6396184841728685,1.9341380478161707,2.3598579044869825,5.297483888372449,0.8854237568980247,0.527463453100005,0.49624664256023526,0.6121345854973904,0.73555478748735,2.1693414528947335,68,769.6319529456078,143.69028561494497,204.62974364917818,280.03058607925936,430.9015378151869,583.5272504038304,689.1130580284384
1371,Loden_1,151.30800000000002,-55.805,0.6913,9.549,99.999,8.3,9.0,10.0,10.0,10.0,10.0,9.0,25.369507012624975,26.75825463461592,26.38572427734081,25.78629728555018,25.131163155935205,23.865275765395324,25.99999999999996,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,32.81922470046629,18.8719388888494,17.847135725591215,21.460879464804748,23.8129684251835,177.99664612538618,0.03026257746387273,0.022006100916769356,0.011164077208377421,0.011170287150889635,0.3350805463269353,0.5570000057341531,0.11076987102994769,0.083081477823836,0.12901418010020343,0.1520256051275289,0.14751655071324213,0.28343008839993394,2.919865551303991,1.6083779784065542,1.5538513614692084,1.7263709040134767,2.163128015650657,5.425589050795305,0.8309517704422735,0.48882403004141545,0.4350152288378733,0.5528247278934969,0.635708200600574,1.72543565609078,57,268.3438313049443,33.67446739045745,50.2956843014857,70.19874626937343,116.21971333817137,160.55011426974815,190.7951474961284
1372,FSR_1459,151.395,-35.365,0.7099000000000001,11.3,99.999,9.35,10.0,10.0,10.0,10.0,10.0,10.0,25.76856853929208,26.836410386858276,27.00695714090845,26.498464910791416,25.657541019860055,24.86243504280926,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,29.837879764738318,20.96682593654259,5.967382224924222,8.091351650022261,7.464710291587835,9.086674101166864,0.6229412916291039,0.021550534525886178,0.05415944295236841,0.04028030464542098,0.057450941152637824,0.4866964017273858,0.08520929459117826,0.13679063357985333,0.1133430316998586,0.10084163416608627,0.11316891252894357,0.08780418799096797,2.246437662163596,1.6649374089400382,0.9785567994340415,1.0381169153567982,1.4544471395268705,2.29186436342946,0.5913381353365414,0.4562026085703893,0.28002537488428075,0.29458712108410245,0.42732745580485376,0.652636921531451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,FSR_1465,151.44750000000002,-36.91,0.7099000000000001,11.23,99.999,9.31,10.0,10.0,10.0,10.0,10.0,10.0,25.830965693701074,26.899187942486996,27.008767277015625,26.480667789441537,25.652480510855348,24.862249458148106,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,24.933772002921614,20.99898676945304,4.9662723810797615,8.087086268133135,7.981912620169169,5.997984578978503,0.009952500695362687,0.043163853959413245,0.12807355533004738,0.02810936694731936,0.0863992006634362,0.5398201977659483,0.11179063963364426,0.10092686059465832,0.10354656760502963,0.09708535159175892,0.10987296605463165,0.12042393927967597,2.101894245984367,1.5972555011055638,0.9728535708807996,1.035589303033079,1.4582073929937533,2.2768177902185984,0.5989743430426817,0.44861761513479526,0.27617440216074624,0.29353534040064205,0.4071992732604745,0.6278173653171728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
